	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
cf0ccbd55ec4674939f74eb96459d7c9	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00634
d43f868b88f5a23af407990bff26c4db	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00635
44ca3b866a608392712d1f4be0ffc3d8	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00636
dac498649277aad6d4883ca2b720c0dd	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00637
512dcda42077fb49c9536121fe48df88	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00638
0a565dd5a8f89145feef8f64097c57c9	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00639
fcb92b29d0d2e1cca50997ee4e4c09e0	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00640
791ce2b5f279b83e2fe4301fdf53b302	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	ND	ASV00641
a7b120c11b4370a22587aefe158fefe3	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Shimazuella	Shimazuella_sp	ASV00642
574087cd54ca714f115f6c399f10558a	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	ASV00643
73dab324b1888239826156ca8d721391	Bacteria	Firmicutes	Bacilli	ND	ND	ND	ND	ASV00644
babb6b0645b045bed167a7cbc62067c9	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R-7_group	uncultured_bacterium	ASV00645
3eb129ba3c12a44620647798dde41194	Bacteria	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	Clostridiales_bacterium	ASV00646
f2579118aaaacc4009465459529bc2d5	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	ND	ASV00647
d61ac42cb55fd0bbf510ed4eba382f40	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	ND	ASV00648
fe626f2fb99352d8ab03ebeeafb04e2b	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	uncultured_Dorea	ASV00649
e341d76ffa2250ed506c5fb284abdca6	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	ND	ASV00650
67a5c29ddb5d1eeda2b8780bb4694235	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	ND	ASV00651
6ec1023583647a401269990c4e8ad716	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	ND	ASV00652
2052cb21672dc2e6d9e207aeb00dc9cf	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	uncultured_organism	ASV00653
8b53c1e7c9d8c5c7f2478c690c456448	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	ND	ASV00654
194c7d57e065bb88ea2474be2162b1ba	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	ND	ASV00655
38beb9295889cd97ccde32e38be9b052	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	uncultured	Eubacterium_sp	ASV00656
51419bc8c4a086f9253d2e7ab0752470	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Caproiciproducens	Clostridium_sp	ASV00657
5a1160e34768ff78a364927dd43387dd	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Caproiciproducens	uncultured_bacterium	ASV00658
060cf91cfb472b04d82e15a19461c523	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	ND	ASV00659
ca647fe90e501808421954e5fbf9faa6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	uncultured_bacterium	ASV00660
1f0532e025d966a685fd0d1f3144bc8a	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	uncultured_organism	ASV00661
e335f74033bc634af43ee6baa84fa247	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	ND	ASV00662
46e9544e9c5e7ed6d90a7b50a8a9c990	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Anaerococcus_prevotii	ASV00663
665cdf4f926f0d35ee50f8a7aa7f8864	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Anaerococcus_prevotii	ASV00664
1b9175ea4e4774adc7da0c0e202e61d7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	uncultured_bacterium	ASV00665
f42309a74e8f72143785a7207584b6f7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	ND	ASV00666
98a53a418e0d1e1de9c6dad84fa74ea6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	ND	ASV00667
e83237c5019c2fa48228695a3bb071d7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	ND	ASV00668
7fae613f7cc102eb5599d1caa6893bb9	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Ezakiella	uncultured_bacterium	ASV00669
052ed87a5bce8789c20b59effda065d6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Fenollaria	uncultured_bacterium	ASV00670
9d37bf023486c37435f0cb2b774c0add	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Fenollaria	ND	ASV00671
59b5de008969979ca19a719a69a528ce	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Fenollaria	ND	ASV00672
22b3c70cdfb1714224e1bf8a6314bee9	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Finegoldia	uncultured_bacterium	ASV00673
ff48ea2b9d30c737b53aeb9841179d57	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Parvimonas	ND	ASV00674
19a779b06d85c489c23dcd3d3817226b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	Peptoniphilus_duerdenii	ASV00675
fd142f8d5321b7cc15800fa19096a231	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	Peptoniphilus_urinimassiliensis	ASV00676
7fb08fa9b7b2eef6a3db57d0de769227	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	ND	ASV00677
c00361536734ffd573187d80e08a5a17	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	ND	ASV00678
a56c15b953dfa4dc592395667596ee5b	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Centipeda	ND	ASV00679
1d20402b83acedac040336b246b89286	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	ND	ND	ASV00680
f1c14db955660c59d2d2ac233bb9bac8	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Negativicoccus	Negativicoccus_succinicivorans	ASV00681
b022b5312f30be684bdd2cc66030dea5	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	Veillonella_sp	ASV00682
923f521b9cf313f1f95c9367e09bbc1c	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	ND	ASV00683
3bae00d865b43e800a6f297f958ac2de	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	ND	ASV00684
2740cf2417c92847cc298cbd71dd1fcd	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	ND	ASV00685
cd9401a6bce4a63af516d06d2a843f9d	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	ND	ASV00686
13350b6b0fb9390cfe984c4fcb7d850b	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	ND	ASV00687
7f85ac088481e3811666998c6ba22231	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_nucleatum	ASV00688
7c8a0f5817400d6be9988ee1c601257b	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	uncultured_bacterium	ASV00689
8674dcf0cfe35939037fa9a5b986866f	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	ND	ASV00690
a375ce81db65e848c1f762344851193f	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_hongkongensis	ASV00691
6657c0e5e27506809598b1cff6e944c3	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	uncultured_bacterium	ASV00692
b4d3722f3030aea9885a8a6fa72bdf01	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	uncultured_Leptotrichia	ASV00693
6d981e839921749b077c1ae8bcf6f1ae	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	ND	ASV00694
17ae20a577370dc92154c6b1f5b2a5aa	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	ND	ASV00695
f136b126ae0fed528e16ac89347dc2bb	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	ND	ASV00696
67e080cbc94b03b3f26b666958db4a24	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	ND	ASV00697
b55f5cd81cb98b3cee7a29ec4e00d7f4	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	uncultured_bacterium	ASV00698
7619a50329f1828672cb991cd0250a38	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	ND	ASV00699
6233f170f9e69ff1b303db8509752701	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	ND	ASV00700
c1427c78632ef67b22025f95e7c34dd7	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Gemmatirosa_kalamazoonesis	ASV00701
ffd169e79f6e15a00ba14328fdd5f9f2	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	metagenome	ASV00702
df132d682a21e05898034e35ce651137	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_Gemmatimonadales	ASV00703
394690cc5c2521886520011c45affc0d	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_Gemmatimonadetes	ASV00704
b16c883fb87fcae89d3a9f966d58ec01	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_proteobacterium	ASV00705
a570c862a134a7d7366788393c5d19f5	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147	metagenome	ASV00706
32935146e1792f6b87dee4909e73bca0	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales	uncultured_bacterium	ASV00707
3cfc09ad0e71e07ca1d9f2d2435262b1	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	ASV00708
d77ea65f73238d1805ead5caa42a8f3d	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	ASV00709
a00c5b221732a1d46f25a80513467fc1	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	ASV00710
c5cdde99a004dfa44525450bc692b2e2	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	uncultured	uncultured_bacterium	ASV00711
21b726d9e46d31c3340e0ded2ce93cda	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	ND	ND	ASV00712
c9727f4d0827510e267a22c12e320949	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	ND	ASV00713
ec861349e1a65ce7f0e24d4fc163242f	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	ND	ASV00714
e7ceba24943408b179d56cff5351cff1	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	metagenome	ASV00715
1ae07204f0e266f808bb741f7f891f90	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	uncultured_Polyangiaceae	ASV00716
d3e657e5c709b2b3c9c113a4998084fe	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	Minicystis_rosea	ASV00717
80df1b5032ddc9acfe6b028b577869e1	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium	ASV00718
9c0077479f18143be7f8fad74b8b72c9	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	ND	ASV00719
1acc3740276e67db84927e53923a54af	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured	uncultured_bacterium	ASV00720
04ba48fa255c5739c2c9cdb11dc55fb2	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured	ND	ASV00721
26811c0b58cdd682d23be5211529b4c5	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	ND	ASV00722
aa651b25cfdd097852c52007062291df	Bacteria	Myxococcota	Polyangia	Polyangiales	ND	ND	ND	ASV00723
fecd78f10ca0ffdc793be60dfbec59b2	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured_Green	ASV00724
2e2a30204aa04774fcdf0e7096992670	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	ND	ASV00725
935d58237a59795f6e4db6fd7b272752	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	ND	ASV00726
c11943d2d336e85415059f8bd602ac5d	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	uncultured_Candidatus	ASV00727
e440a3b7080dffe523d77019449c7d29	Bacteria	Planctomycetota	BD7-11	BD7-11	BD7-11	BD7-11	uncultured_planctomycete	ASV00728
367807cd034f15694a9fe8a5fb5fc0fd	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	planctomycete_A-2	ASV00729
8dfe7725bac1ffd69b393af746c4173f	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	uncultured_bacterium	ASV00730
548814d9030d898a7ea415c35be95db4	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	uncultured_bacterium	ASV00731
4e4c9ab205a1fab230195bf74cc0047c	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	AKYG587	ND	ASV00732
42e3fc7a3535037418ebc04959175c5e	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaeraceae	uncultured_bacterium	ASV00733
b884a7d47888b6e1f0ee7f483a482851	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium	ASV00734
35e48064d71b163be36ce2ac9ba1b2ae	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium	ASV00735
c22d8085fa8474e9b8935283a11aec8f	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium	ASV00736
5a75037f8f705688192b8faac084e13a	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium	ASV00737
4e743575312fb07526b5a4f0b5100c40	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium	ASV00738
b80bcf3c3cd5d9f540049f287b6d1a8a	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_soil	ASV00739
cdf9715bafc27181fa3dffe406a544b6	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	ND	ASV00740
b756287085afbaf10e8a26877fab17f4	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured_bacterium	ASV00741
525cb4813e9d9ceb3771c27300f3be3c	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_sp	ASV00742
96abcd7709bd4ba8ae2df6205029d42d	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	ND	ASV00743
966b650ca476ed5c6cbe34bcf6a6a6a0	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium	ASV00744
59ca123ec68404dea67840f7479e1e25	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium	ASV00745
2b3855932e937a5180454c6336cabdd5	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium	ASV00746
3c04cbfe79916cfcbfe1a86d25577feb	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium	ASV00747
5223379ff92d5b496f5f8b562b57b302	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium	ASV00748
ffd5c6290dc69a671a98ccf71b67d588	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium	ASV00749
2dd54af647fdcb5d6b3f6643d565a673	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_Planctomycetales	ASV00750
915622d9143775a2a335768d173a4679	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	ND	ASV00751
1c444c5443c3bfd83b3cfa17e4383cf5	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	ND	ASV00752
efa5577b4f8717b53730d998e1fe7a88	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	ND	ASV00753
a8736876e70b6b5255f7b096d4ce3f26	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	ND	ASV00754
cfd225abe536ad9a51147ef819e32b55	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	ND	ASV00755
44da1d52e2c2a16fad0277004b95478d	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Candidatus_Nostocoida	uncultured_bacterium	ASV00756
ec8655abcc6a303856d08d5a9671742e	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	uncultured_bacterium	ASV00757
982d7296319aa1ff0674626181337f16	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium	ASV00758
eff083abf0fbe400ff0232377509d465	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	uncultured_bacterium	ASV00759
e9ff69af1d00ed188e9ef83afa90c8b2	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	ND	ASV00760
4a6600503c5d9aa88c2543cf853a02b4	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	ND	ASV00761
11eacd6b680bd331d0f30d2002cb8271	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	ND	ND	ASV00762
ced6f7143c1cb446d77b72a7e5497901	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	ND	ND	ASV00763
b9deb6f423b3ee4edf224ac9b269748f	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	metagenome	ASV00764
dfbe72fcd55e553a91b63c71c7509b18	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Pasteuria	ASV00765
2dd4c985cb94ff29e66f75ed0dd2ca3e	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Pasteuria	ASV00766
b8a3fb725631cf723459d1c0c89b58e4	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Pasteuria	ASV00767
d4777a235acfbb239a918d5afff2fcfa	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	ND	ASV00768
6e2cf962f4350bbaa11711f659c3987e	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured_sludge	ASV00769
929e8450daa3418e6311c0a70f6aae0c	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	metagenome	ASV00770
c1b4d50e8ab719333f751b15ca194c3b	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria	uncultured_Planctomycetia	ASV00771
4a14373bbecc80888a16c55d7901baa6	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria	ND	ASV00772
44874e4cee4ca7e72a7053ae59b7c55c	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured	ND	ASV00773
3562adbb4ba191a54c02d0ff14cc5458	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_Alphaproteobacteria	ASV00774
13cdf0c27e8513954614e8af7448f4eb	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium	ASV00775
63b914aff545bb688a86713916b25dbb	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium	ASV00776
5dddfb166ccf62d4698d3dc68d9d8948	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium	ASV00777
4a50cd1e0b0438de21a7b1e106905ab7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium	ASV00778
fd3b35179578688ec0f77b52bab1f7eb	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium	ASV00779
7e43238434c3fc819c62e34c338a7430	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium	ASV00780
665df5407502c0f5881c1747bf41c782	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_bacterium	ASV00781
2f23ba04e29d4f4fe40a157cc74d49b8	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_soil	ASV00782
f0517e4077d3468f0ceea9b5f1ab55e7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	uncultured_soil	ASV00783
49fd6ce459b59ba25df59820b533cb99	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	ND	ASV00784
dfb8aa6db14cf3784c46d1900289e702	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	ND	ASV00785
5bc287538f7bae50f2e96bcac3d1317b	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella	uncultured_bacterium	ASV00786
a533b9b716f2bf7a964b541b140e4003	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella	ND	ASV00787
e4f85e94163b2f95e931b786475d89e2	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Bombella	ND	ASV00788
f717ccd41f41d36063df641fa46a8741	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Bombella	ND	ASV00789
e408c3554daadf8494437a65a672f513	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Bombella	ND	ASV00790
54efc1122f374661c4c4bff3c1e0e7fb	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	Acetobacteraceae_bacterium	ASV00791
376f2076ff8197c52eae9a2df78e80d6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	uncultured_Gluconacetobacter	ASV00792
96dc62d7e103e7c5bc5a4aeeac958243	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	ND	ASV00793
ed28483bb2aeb4689509a759401eccf6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	ND	ASV00794
e4c40c40e59ca50c575a1cf971f6a616	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Commensalibacter	ND	ASV00795
a6bcc085d69c1159fbcbc0fd3925e7cf	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Endobacter	uncultured_bacterium	ASV00796
98f21d2c01a35368825b60358c6f9e65	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Endobacter	uncultured_bacterium	ASV00797
1324744e67c4fef97140f5d628cf4443	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Endobacter	uncultured_bacterium	ASV00798
9caaf9b3e692403f7278c9daae2dc820	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Endobacter	uncultured_bacterium	ASV00799
